sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,product_type,product_name,size,colour,price,description
677,143,740,109,2,218,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Jacket,Peacoat,XS,orange,102,"A orange coloured, XS sized, Peacoat Jacket"
678,143,94,118,2,236,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Flannel,XL,blue,96,"A blue coloured, XL sized, Flannel Shirt"
679,143,1083,93,1,93,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Trousers,Joggers,L,violet,94,"A violet coloured, L sized, Joggers Trousers"
680,143,387,119,1,119,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Casual Slim Fit,M,red,113,"A red coloured, M sized, Casual Slim Fit Shirt"
681,143,1123,102,3,306,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Trousers,Cargo Pants,L,red,106,"A red coloured, L sized, Cargo Pants Trousers"
682,143,837,117,1,117,828,37187,2021-02-08,2021-02-11,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Jacket,Shearling,M,violet,95,"A violet coloured, M sized, Shearling Jacket"
683,144,698,113,1,113,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63.0,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,Jacket,Parka,L,violet,119,"A violet coloured, L sized, Parka Jacket"
684,144,295,105,3,315,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63.0,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,Shirt,Cuban Collar,XS,green,93,"A green coloured, XS sized, Cuban Collar Shirt"
685,144,461,118,2,236,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63.0,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,Jacket,Puffer,S,orange,110,"A orange coloured, S sized, Puffer Jacket"
686,144,680,113,2,226,928,15762,2021-05-22,2021-05-28,Hughie Trelease,Bigender,63.0,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,Jacket,Parka,XS,green,119,"A green coloured, XS sized, Parka Jacket"
687,145,1138,102,1,102,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48.0,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Trousers,Cargo Pants,L,green,106,"A green coloured, L sized, Cargo Pants Trousers"
688,145,623,112,3,336,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48.0,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Jacket,Cardigan,L,indigo,118,"A indigo coloured, L sized, Cardigan Jacket"
689,145,655,93,2,186,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48.0,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Jacket,Coach,XS,indigo,115,"A indigo coloured, XS sized, Coach Jacket"
690,145,472,118,3,354,871,26358,2021-02-02,2021-02-10,Calypso Ellaway,Bigender,48.0,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,Jacket,Puffer,M,green,110,"A green coloured, M sized, Puffer Jacket"
691,146,17,96,3,288,912,22750,2021-08-30,2021-09-26,Chancey Iacovozzo,Agender,60.0,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,Shirt,Oxford Cloth,M,green,114,"A green coloured, M sized, Oxford Cloth Shirt"
692,146,610,112,3,336,912,22750,2021-08-30,2021-09-26,Chancey Iacovozzo,Agender,60.0,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,Jacket,Cardigan,XS,green,118,"A green coloured, XS sized, Cardigan Jacket"
693,147,1250,112,1,112,818,20690,2021-09-28,2021-10-16,Nathaniel McCandless,Polygender,59.0,5085 Bergstrom MewsApt. 347,3302,West Eviebury,Western Australia,Australia,Trousers,Tracksuit Bottoms,XS,indigo,91,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
694,148,213,106,1,106,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37.0,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Shirt,Chambray,L,red,105,"A red coloured, L sized, Chambray Shirt"
695,148,779,91,3,273,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37.0,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Jacket,Pullover,XL,orange,114,"A orange coloured, XL sized, Pullover Jacket"
696,148,1214,105,3,315,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37.0,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Trousers,Pleated,XL,blue,90,"A blue coloured, XL sized, Pleated Trousers"
697,148,220,106,3,318,573,14073,2021-01-14,2021-01-24,Atlante Dissman,Male,37.0,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,Shirt,Chambray,XS,yellow,105,"A yellow coloured, XS sized, Chambray Shirt"
698,149,423,107,1,107,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78.0,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,Jacket,Denim,L,red,92,"A red coloured, L sized, Denim Jacket"
699,149,549,98,3,294,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78.0,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,Jacket,Leather,XL,blue,113,"A blue coloured, XL sized, Leather Jacket"
700,149,931,96,1,96,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78.0,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,Trousers,Drawstring,S,blue,104,"A blue coloured, S sized, Drawstring Trousers"
701,149,380,94,2,188,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78.0,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,Shirt,Henley,XS,violet,92,"A violet coloured, XS sized, Henley Shirt"
702,149,93,118,3,354,500,31490,2021-03-03,2021-03-14,Carlen Kelway,Non-binary,78.0,74 Aaron HillSuite 794,1819,Port Haydenchester,Western Australia,Australia,Shirt,Flannel,L,blue,96,"A blue coloured, L sized, Flannel Shirt"
703,150,736,109,1,109,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45.0,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,Jacket,Peacoat,S,red,102,"A red coloured, S sized, Peacoat Jacket"
704,150,1110,115,3,345,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45.0,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,Trousers,Cropped,XS,indigo,99,"A indigo coloured, XS sized, Cropped Trousers"
705,150,263,95,3,285,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45.0,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,Shirt,Polo,L,green,117,"A green coloured, L sized, Polo Shirt"
706,150,234,106,2,212,462,34428,2021-06-22,2021-06-27,Francklyn Willeman,Non-binary,45.0,22 Ellie View RdApt. 141,1919,D'amoreborough,South Australia,Australia,Shirt,Chambray,XL,blue,105,"A blue coloured, XL sized, Chambray Shirt"
707,151,772,91,1,91,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41.0,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Jacket,Pullover,M,red,114,"A red coloured, M sized, Pullover Jacket"
708,151,842,113,2,226,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41.0,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Trousers,Chinos,M,red,100,"A red coloured, M sized, Chinos Trousers"
709,151,287,105,3,315,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41.0,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Shirt,Cuban Collar,M,orange,93,"A orange coloured, M sized, Cuban Collar Shirt"
710,151,992,106,1,106,357,24626,2021-08-08,2021-09-01,Crawford Bolden,Polygender,41.0,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,Trousers,Wool,M,yellow,111,"A yellow coloured, M sized, Wool Trousers"
711,152,246,95,1,95,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Shirt,Polo,S,red,117,"A red coloured, S sized, Polo Shirt"
712,152,731,119,1,119,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Jacket,Trench Coat,S,violet,112,"A violet coloured, S sized, Trench Coat Jacket"
713,152,490,102,1,102,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Jacket,Windbreaker,XS,red,109,"A red coloured, XS sized, Windbreaker Jacket"
714,152,897,94,1,94,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Trousers,Cords,M,blue,113,"A blue coloured, M sized, Cords Trousers"
715,152,537,98,3,294,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Jacket,Leather,M,yellow,113,"A yellow coloured, M sized, Leather Jacket"
716,152,904,94,3,282,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Trousers,Cords,XL,indigo,113,"A indigo coloured, XL sized, Cords Trousers"
717,152,1230,112,1,112,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Trousers,Tracksuit Bottoms,XS,orange,91,"A orange coloured, XS sized, Tracksuit Bottoms Trousers"
718,152,1188,99,2,198,320,24866,2021-03-09,2021-03-12,Dani Pinches,Polygender,43.0,83 Reynolds ParadeSuite 974,299,Howehaven,Tasmania,Australia,Trousers,High-Waisted,L,violet,98,"A violet coloured, L sized, High-Waisted Trousers"
719,153,542,98,3,294,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Leather,M,green,113,"A green coloured, M sized, Leather Jacket"
720,153,698,113,1,113,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Parka,L,violet,119,"A violet coloured, L sized, Parka Jacket"
721,153,769,109,3,327,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Peacoat,XL,violet,102,"A violet coloured, XL sized, Peacoat Jacket"
722,153,989,106,2,212,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,Wool,XL,orange,111,"A orange coloured, XL sized, Wool Trousers"
723,153,1188,99,3,297,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,High-Waisted,L,violet,98,"A violet coloured, L sized, High-Waisted Trousers"
724,153,1235,112,3,336,727,49677,2021-10-21,2021-11-17,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,Tracksuit Bottoms,XS,yellow,91,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
725,154,347,109,1,109,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36.0,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Shirt,Mandarin Collar,M,violet,108,"A violet coloured, M sized, Mandarin Collar Shirt"
726,154,1043,90,1,90,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36.0,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Trousers,Relaxed Leg,L,indigo,95,"A indigo coloured, L sized, Relaxed Leg Trousers"
727,154,174,91,1,91,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36.0,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Shirt,Linen,XL,violet,116,"A violet coloured, XL sized, Linen Shirt"
728,154,630,93,2,186,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36.0,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Jacket,Coach,XS,red,115,"A red coloured, XS sized, Coach Jacket"
729,154,625,112,2,224,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36.0,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Jacket,Cardigan,XS,violet,118,"A violet coloured, XS sized, Cardigan Jacket"
730,155,512,102,1,102,834,11166,2021-06-30,2021-07-18,Glenn Keri,Non-binary,61.0,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Jacket,Windbreaker,M,blue,109,"A blue coloured, M sized, Windbreaker Jacket"
731,156,1253,112,1,112,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,Tracksuit Bottoms,L,indigo,91,"A indigo coloured, L sized, Tracksuit Bottoms Trousers"
732,156,1155,99,2,198,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,High-Waisted,XS,red,98,"A red coloured, XS sized, High-Waisted Trousers"
733,156,438,107,2,214,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Denim,L,green,92,"A green coloured, L sized, Denim Jacket"
734,156,719,119,1,119,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Trench Coat,XL,green,112,"A green coloured, XL sized, Trench Coat Jacket"
735,156,470,118,3,354,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Puffer,XS,green,110,"A green coloured, XS sized, Puffer Jacket"
736,157,918,96,3,288,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62.0,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Trousers,Drawstring,L,orange,104,"A orange coloured, L sized, Drawstring Trousers"
737,157,585,100,1,100,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62.0,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Jacket,Bomber,XS,indigo,90,"A indigo coloured, XS sized, Bomber Jacket"
738,157,493,102,2,204,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62.0,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Jacket,Windbreaker,L,red,109,"A red coloured, L sized, Windbreaker Jacket"
739,157,442,107,1,107,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62.0,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Jacket,Denim,M,blue,92,"A blue coloured, M sized, Denim Jacket"
740,158,1173,99,2,198,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Trousers,High-Waisted,L,green,98,"A green coloured, L sized, High-Waisted Trousers"
741,158,975,97,2,194,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Trousers,Slim-Fit,XS,violet,119,"A violet coloured, XS sized, Slim-Fit Trousers"
742,158,238,106,1,106,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Chambray,L,indigo,105,"A indigo coloured, L sized, Chambray Shirt"
743,158,130,92,2,184,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Denim,XS,indigo,115,"A indigo coloured, XS sized, Denim Shirt"
744,158,257,95,2,190,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Polo,M,yellow,117,"A yellow coloured, M sized, Polo Shirt"
745,158,100,118,3,354,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57.0,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Shirt,Flannel,XS,violet,96,"A violet coloured, XS sized, Flannel Shirt"
746,159,118,92,2,184,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71.0,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Shirt,Denim,L,yellow,115,"A yellow coloured, L sized, Denim Shirt"
747,159,172,91,2,182,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71.0,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Shirt,Linen,M,violet,116,"A violet coloured, M sized, Linen Shirt"
748,159,209,98,2,196,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71.0,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Shirt,Camp Collared,XL,violet,112,"A violet coloured, XL sized, Camp Collared Shirt"
749,159,410,119,3,357,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71.0,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Shirt,Casual Slim Fit,XS,indigo,113,"A indigo coloured, XS sized, Casual Slim Fit Shirt"
750,160,765,109,1,109,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Jacket,Peacoat,XS,violet,102,"A violet coloured, XS sized, Peacoat Jacket"
751,160,117,92,1,92,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Shirt,Denim,M,yellow,115,"A yellow coloured, M sized, Denim Shirt"
752,160,94,118,1,118,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Shirt,Flannel,XL,blue,96,"A blue coloured, XL sized, Flannel Shirt"
753,160,1213,105,1,105,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Trousers,Pleated,L,blue,90,"A blue coloured, L sized, Pleated Trousers"
754,160,437,107,2,214,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Jacket,Denim,M,green,92,"A green coloured, M sized, Denim Jacket"
755,160,1102,115,1,115,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Trousers,Cropped,M,green,99,"A green coloured, M sized, Cropped Trousers"
756,160,122,92,2,184,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Shirt,Denim,M,green,115,"A green coloured, M sized, Denim Shirt"
757,160,878,94,2,188,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Trousers,Cords,L,red,113,"A red coloured, L sized, Cords Trousers"
758,160,134,92,3,276,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Shirt,Denim,XL,indigo,115,"A indigo coloured, XL sized, Denim Shirt"
759,160,951,97,1,97,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23.0,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Trousers,Slim-Fit,S,orange,119,"A orange coloured, S sized, Slim-Fit Trousers"
760,161,48,104,2,208,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Shirt,Dress,L,yellow,119,"A yellow coloured, L sized, Dress Shirt"
761,161,1177,99,2,198,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Trousers,High-Waisted,M,blue,98,"A blue coloured, M sized, High-Waisted Trousers"
762,161,936,96,1,96,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Trousers,Drawstring,S,indigo,104,"A indigo coloured, S sized, Drawstring Trousers"
763,161,1041,90,2,180,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Trousers,Relaxed Leg,S,indigo,95,"A indigo coloured, S sized, Relaxed Leg Trousers"
764,161,483,118,2,236,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Jacket,Puffer,L,indigo,110,"A indigo coloured, L sized, Puffer Jacket"
765,161,525,98,3,294,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Jacket,Leather,XS,red,113,"A red coloured, XS sized, Leather Jacket"
766,161,63,104,3,312,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23.0,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Shirt,Dress,L,indigo,119,"A indigo coloured, L sized, Dress Shirt"
